loan_amnt,installment,grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,fico_average,term_ 60 months,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
18500,622.22,3,4,145000.0,0,1.62,0,0,6,0,25063,53.3,23,0.0,712.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,395.63,2,11,57300.0,0,16.27,0,1,8,0,21528,64.3,15,0.0,732.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,676.02,3,11,90000.0,0,18.03,0,1,4,0,32422,95.6,10,0.0,812.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,280.97,1,1,130008.0,0,1.68,0,0,6,0,6638,40.7,26,0.0,777.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4500,140.49,1,3,44004.0,0,15.3,0,0,10,0,7204,31.3,15,0.0,752.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7600,237.27,1,2,44208.0,0,5.67,0,1,6,0,6616,24.4,13,0.0,772.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,410.94,1,4,56004.0,0,17.96,0,2,12,0,13368,34.7,28,0.0,777.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10400,348.05,2,3,41004.0,0,11.5,0,3,9,0,2045,14.4,18,0.0,712.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,169.01,3,2,36000.0,0,9.37,2,1,6,0,2481,50.6,16,0.0,692.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,381.26,1,3,39996.0,0,13.68,0,0,6,0,11012,30.5,20,0.0,767.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,399.6,2,2,90000.0,0,16.27,0,0,13,0,34730,52.6,24,0.0,707.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000,34.48,4,11,42588.0,0,17.75,0,1,5,0,12161,95.8,16,0.0,677.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,164.02,2,4,60000.0,0,13.72,0,2,11,0,6577,15.8,29,0.0,717.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12500,397.15,1,5,42000.0,0,14.86,0,0,8,0,10687,30.9,19,0.0,762.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15250,530.94,4,4,160000.0,0,19.72,0,1,19,0,6563,17.9,47,0.0,727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,316.11,1,3,39996.0,0,4.71,0,0,6,0,229,2.6,7,0.0,772.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,317.72,1,2,122000.0,0,14.5,0,3,11,0,31607,81.0,29,0.0,737.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,167.34,2,3,19200.0,0,12.06,0,0,8,0,2365,60.6,12,0.0,687.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10500,358.44,3,3,70500.0,1,22.21,0,0,14,0,9551,29.2,17,0.0,757.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14000,480.29,3,5,110000.0,1,20.04,0,0,15,0,48306,86.8,43,0.0,682.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,203.82,3,1,30000.0,0,10.84,0,1,14,0,3962,56.6,15,0.0,677.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,682.74,3,2,45000.0,0,7.95,0,1,10,0,18367,79.9,29,0.0,697.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,171.53,3,1,50004.0,0,18.57,0,2,14,0,10883,27.2,17,0.0,667.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,692.9,4,2,101000.0,0,14.48,0,1,18,0,21076,48.1,52,0.0,767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5000,176.65,5,6,83100.0,0,7.52,0,2,6,0,25505,60.7,8,0.0,662.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,492.06,2,11,66000.0,0,13.98,0,2,8,0,17312,68.4,25,0.0,752.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5200,177.52,3,1,35000.0,0,8.09,0,0,5,0,6194,53.4,8,0.0,677.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6500,227.41,4,5,42500.0,1,13.16,0,1,6,0,1542,90.7,8,0.0,662.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000,298.21,2,2,70000.0,0,10.83,0,1,11,0,9237,41.4,25,0.0,712.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7500,247.27,2,2,56400.0,0,9.68,0,0,5,0,7341,68.6,10,0.0,737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,33.47,2,7,26650.0,0,21.12,2,0,8,0,17080,44.1,17,0.0,682.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,407.63,3,4,52000.0,0,15.48,0,0,10,0,8718,45.6,27,0.0,682.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,262.43,2,4,62000.0,0,9.54,0,0,14,0,2970,6.0,18,0.0,732.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,696.31,4,7,78000.0,0,20.52,0,2,25,0,21881,21.8,47,0.0,722.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,132.54,2,11,45000.0,0,23.95,0,0,3,0,0,0.0,15,0.0,762.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,243.37,3,2,40000.0,0,22.77,0,1,8,0,9325,63.9,14,0.0,692.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,703.15,4,3,60000.0,0,15.9,0,2,4,0,15018,42.9,19,0.0,747.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10800,366.86,3,3,55000.0,0,19.85,0,1,9,0,12207,70.6,23,0.0,702.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,143.39,5,4,52600.0,0,13.19,0,0,7,0,24666,99.1,12,0.0,662.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9300,308.15,2,10,90000.0,0,4.12,0,1,5,0,1067,46.4,13,0.0,722.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2600,87.89,3,4,27000.0,0,9.51,1,3,8,0,47,0.5,13,0.0,692.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,99.41,2,2,42000.0,0,24.75,0,0,10,0,11900,62.6,14,0.0,697.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,65.61,2,3,42000.0,0,13.49,0,0,9,0,11817,15.7,42,0.0,712.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,133.87,2,3,35004.0,0,2.3,0,1,5,0,1390,27.8,6,0.0,692.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500,115.39,2,11,35000.0,0,7.58,0,1,15,0,4336,12.5,42,0.0,707.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000,497.02,5,3,70000.0,0,12.75,0,1,32,0,65335,66.9,62,0.0,707.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,102.42,3,3,47208.0,0,3.05,0,3,7,0,4339,51.5,11,0.0,677.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,713.49,5,2,100000.0,0,12.65,0,3,14,0,6939,31.4,25,0.0,702.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12000,407.63,3,6,78000.0,0,23.72,0,1,13,0,28843,84.8,24,0.0,682.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,93.66,1,3,64200.0,0,1.27,0,0,5,0,4347,7.4,6,0.0,762.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,166.5,2,7,72000.0,0,24.73,0,0,8,0,22457,81.7,20,0.0,692.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000,33.97,3,1,12000.0,1,14.0,0,1,8,0,4352,62.2,8,0.0,682.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,682.74,3,11,84000.0,0,20.03,0,1,22,0,27584,54.8,36,0.0,707.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,492.21,4,3,75000.0,0,16.32,0,3,12,0,12944,65.0,19,0.0,662.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4800,160.64,2,1,63200.0,0,11.94,2,1,9,0,1725,33.8,15,0.0,687.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7750,261.72,3,5,26000.0,0,17.54,0,0,5,0,4034,67.2,16,0.0,677.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,158.06,1,4,40000.0,0,6.87,0,1,6,0,8914,74.9,11,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4800,151.73,1,2,57996.0,0,8.07,0,1,12,0,3333,20.1,22,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,666.0,2,4,190000.0,0,24.04,0,0,15,0,121159,74.3,41,0.0,722.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,273.1,3,11,80000.0,0,13.38,0,2,8,1,9356,50.0,19,1.0,677.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,666.0,2,4,66996.0,0,20.11,0,1,6,0,26359,67.6,17,0.0,727.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,645.26,5,1,245000.0,0,15.67,1,0,13,0,145711,96.2,30,0.0,672.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,393.65,2,1,32000.0,0,18.0,0,1,9,0,18340,67.9,20,0.0,737.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,316.11,1,5,73000.0,0,6.87,0,0,9,0,11140,13.0,24,0.0,767.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6000,201.8,3,1,65004.0,0,13.09,0,1,14,0,10134,38.5,21,0.0,682.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,156.1,1,1,15000.0,0,15.6,0,2,8,0,11602,37.9,24,0.0,757.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11000,379.23,4,6,69000.0,0,12.7,0,0,15,0,21479,82.3,22,0.0,682.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,218.54,1,2,52000.0,0,2.58,0,0,8,0,4139,15.6,12,0.0,767.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9850,312.95,1,1,32000.0,0,16.95,0,0,8,0,3760,20.5,15,0.0,737.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7500,234.14,1,2,31200.0,0,3.08,0,1,6,0,1147,8.8,19,0.0,797.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4800,162.25,3,3,50000.0,0,11.98,0,0,7,0,2523,40.0,11,0.0,677.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19000,626.41,2,2,175000.0,0,12.73,0,1,12,0,29658,42.2,26,0.0,747.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2800,94.18,3,4,45325.0,1,3.52,0,1,5,0,2391,30.7,8,0.0,682.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,312.19,1,11,70000.0,0,15.1,0,1,9,0,9109,73.2,28,0.0,797.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,158.06,1,6,33004.0,0,2.29,0,0,10,0,2870,11.4,17,0.0,737.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18000,626.68,4,10,95000.0,0,17.38,0,3,12,0,35712,51.9,37,0.0,727.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7200,247.01,3,6,75000.0,0,18.13,0,1,15,0,39236,63.4,21,0.0,667.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16000,530.15,2,5,65000.0,0,4.91,0,2,5,0,9562,70.4,26,0.0,742.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9200,287.22,1,11,61476.0,0,1.78,0,0,6,0,4600,18.4,18,0.0,792.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13000,437.24,3,1,78000.0,0,6.26,0,2,13,0,1783,59.4,22,0.0,702.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,689.51,4,11,85155.29,0,15.15,0,0,9,0,32954,90.0,10,0.0,697.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,706.59,5,1,99996.0,0,20.93,0,0,21,0,22739,59.5,31,0.0,677.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,399.6,2,6,100000.0,0,17.09,0,2,15,0,17176,46.4,24,0.0,712.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9000,284.5,1,7,75000.0,0,4.83,0,0,5,0,2563,9.1,21,0.0,792.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,662.68,2,2,105000.0,0,3.69,0,0,7,0,1470,14.7,16,0.0,757.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,494.53,2,1,65000.0,0,12.02,0,0,8,0,15757,64.6,14,0.0,742.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12900,423.17,2,7,60000.0,0,6.24,0,0,9,0,12419,34.8,20,0.0,742.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,494.53,2,1,80000.0,0,0.66,0,3,5,0,513,7.0,8,0.0,752.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12800,424.12,2,1,44640.0,0,10.65,0,2,19,0,9294,19.3,21,0.0,717.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,363.7,6,9,135000.0,0,21.85,0,0,17,0,68276,88.0,39,0.0,682.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,312.19,1,2,135000.0,0,7.7,0,1,11,0,4200,5.8,31,0.0,787.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,277.16,4,3,64000.0,0,8.91,0,0,4,0,6908,94.6,7,0.0,697.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9500,301.83,1,4,85500.0,0,6.27,0,0,12,0,6382,9.4,27,0.0,747.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3375,112.95,2,9,18000.0,0,24.2,0,0,10,0,15813,79.1,15,0.0,687.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11000,362.66,2,2,27300.0,0,12.84,0,1,7,0,11534,66.7,15,0.0,712.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,266.4,2,1,47000.0,0,2.32,0,1,4,0,7470,38.3,14,0.0,762.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4800,162.25,3,3,42000.0,0,15.6,0,0,9,0,9090,58.3,15,0.0,677.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15850,519.94,2,11,78411.0,1,9.5,0,3,15,0,13405,23.7,44,0.0,762.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2400,80.32,2,4,35000.0,0,21.79,0,0,6,0,16022,97.7,13,0.0,707.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000,221.28,1,1,90000.0,0,4.88,0,1,9,0,13253,20.2,20,0.0,737.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,494.53,2,4,84996.0,0,10.02,0,1,17,0,14125,40.2,33,0.0,742.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,177.51,5,4,40900.0,0,20.39,0,0,13,0,5082,31.6,23,0.0,702.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,252.89,1,9,40000.0,0,17.7,0,1,12,0,26120,32.7,22,0.0,757.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,101.41,3,5,50402.03,0,11.45,0,0,23,0,21085,36.8,47,0.0,692.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,221.28,1,4,85000.0,0,3.92,0,1,7,0,17390,86.1,12,0.0,762.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,676.02,3,11,165000.0,0,16.83,0,0,9,0,144165,64.9,14,0.0,712.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,267.74,2,3,60000.0,0,6.26,0,0,7,0,0,0.0,11,0.0,707.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,164.02,2,2,70000.0,0,14.52,0,2,18,0,4093,17.1,38,0.0,717.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6900,232.07,3,1,39000.0,0,4.65,0,1,8,0,903,19.6,18,0.0,692.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000,269.07,3,5,26000.0,0,5.72,0,0,4,0,3045,47.6,12,0.0,707.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10800,365.05,3,1,57000.0,0,19.03,0,1,6,0,31861,76.0,14,0.0,692.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,202.93,1,2,50000.0,0,16.54,0,0,6,0,7689,43.0,16,0.0,747.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,157.46,2,11,35000.0,0,23.66,0,0,12,0,14480,56.7,16,0.0,722.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,659.37,2,6,105000.0,0,7.23,0,2,6,0,3700,51.4,25,0.0,767.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,494.53,2,2,48000.0,0,7.35,0,0,7,0,16055,50.5,27,0.0,742.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6500,219.71,3,11,62500.0,0,9.23,0,0,8,0,4856,44.6,12,0.0,682.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6350,201.75,1,1,36000.0,0,21.6,0,0,8,0,4508,18.6,16,0.0,732.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,195.32,3,2,42000.0,0,13.19,1,0,6,0,10417,91.4,14,0.0,677.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,160.07,4,2,24996.0,0,23.62,0,0,3,0,9912,99.1,10,0.0,712.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,301.2,2,5,84800.0,0,21.4,0,1,9,0,7407,45.4,20,0.0,692.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7500,256.03,3,8,50000.0,1,13.9,0,0,7,0,3676,70.5,11,0.0,677.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11000,360.84,2,6,47160.0,0,19.52,0,2,11,0,15085,70.5,28,0.0,727.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2500,83.67,2,11,38060.0,0,10.97,0,0,12,0,7527,56.6,23,0.0,682.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4700,163.64,4,3,19200.0,0,8.56,1,0,3,0,1089,90.7,12,0.0,677.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19125,652.87,3,3,90200.0,0,10.28,0,1,12,0,11573,61.9,23,0.0,697.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,182.69,1,4,45900.0,0,20.94,0,0,7,0,4902,47.1,30,0.0,727.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250,41.42,2,5,29500.0,0,21.4,0,0,15,0,11339,78.7,21,0.0,697.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4900,163.17,2,4,70000.0,0,17.5,0,0,12,0,5040,67.2,28,0.0,697.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8600,297.95,4,2,36500.0,0,18.58,0,1,7,0,8559,41.0,10,0.0,682.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,605.4,3,2,43236.0,0,13.27,0,0,8,0,3423,15.2,12,0.0,707.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7200,254.37,5,11,82000.0,0,8.97,0,3,17,0,10085,33.5,24,0.0,662.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4500,151.35,3,2,35000.0,0,19.78,0,1,7,0,4726,73.8,17,0.0,682.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2500,82.43,2,10,35000.0,0,18.62,0,2,8,0,8677,57.8,16,0.0,702.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,317.72,1,4,60350.0,0,4.24,0,2,12,0,14188,27.3,24,0.0,742.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,231.94,2,5,31221.0,0,5.69,0,1,6,0,6955,63.8,6,0.0,712.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,669.33,2,5,40000.0,0,17.76,0,0,10,0,18658,66.9,15,0.0,722.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,669.33,3,11,108000.0,0,15.77,0,1,16,0,33900,56.4,52,0.0,717.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3500,109.68,1,1,30000.0,0,2.24,0,3,9,0,2298,18.5,20,0.0,747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,50.89,3,5,18000.0,0,21.47,0,0,3,0,865,86.5,4,0.0,707.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,94.01,1,10,30000.0,0,10.4,0,0,12,0,8112,18.2,21,0.0,742.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2400,79.96,2,1,36000.0,0,7.0,0,1,5,0,6655,74.8,6,0.0,692.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7500,251.0,3,11,48000.0,0,20.51,0,0,9,0,12189,69.3,19,0.0,692.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,248.29,5,8,30996.0,0,8.32,2,1,3,0,6082,96.5,11,0.0,667.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,255.58,1,11,43000.0,0,16.02,0,3,6,0,5410,34.9,17,0.0,752.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000,268.95,3,5,47000.0,1,14.76,0,1,10,0,11798,88.7,16,0.0,692.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7400,231.89,1,7,37000.0,0,13.43,0,2,9,0,6938,24.1,24,0.0,752.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6600,221.88,3,4,70000.0,0,5.26,0,0,3,0,993,24.8,9,0.0,742.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000,256.76,1,9,48000.0,0,9.2,0,0,5,0,5060,19.5,11,0.0,762.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,98.59,2,6,65200.0,0,17.21,0,0,15,0,16389,58.1,36,0.0,702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,223.63,1,5,49000.0,0,19.64,0,3,7,0,21140,79.8,29,0.0,737.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,270.17,3,3,50000.0,0,9.96,0,3,5,0,3958,39.6,31,0.0,682.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10875,365.6,3,10,41500.0,1,13.76,0,0,5,0,8422,81.8,8,0.0,697.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,875.04,5,3,108000.0,1,15.73,0,1,12,0,36015,88.5,33,0.0,682.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,209.08,4,2,72000.0,0,3.3,0,3,3,0,16860,99.2,14,0.0,707.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,327.14,2,1,70000.0,0,0.82,0,0,6,0,2401,8.1,14,0.0,722.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16000,530.63,2,2,78000.0,0,5.23,0,0,8,0,16578,44.8,13,0.0,742.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,855.73,4,4,116736.0,1,15.53,0,1,11,0,26438,48.7,30,0.0,712.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
